Vehicle ID,Owner ID,Make,Model,Year,Vehicle Type,License Status,Last Renewal Date,Expiration Date,Fine Amount,Agent Service Used,Online Platform Used,Compliance History,Geographic Location,Region,Income Level,Number of Vehicles Owned,Previous Violations,Agent Hours Used,User Feedback Score,Predictive Score,Preferred Payment Mode,Date of Data Collection,Days Since Last Renewal,Number of Late Renewals in Last 3 Years,Average Renewal Lag Days,Agent Synchronization Lag,Month,Quarter,vehicle_age_years,late_renewal_rate,renewal_frequency,payment_digital_score,region_risk_score,agent_efficiency,is_licensed
VH-3F60AFBA,OWN-5FCCAD28,Isuzu,MU-X,2013,Pickup,Compliant,2023-07-08,2024-07-07,0.0,In-person,,Occasional Late,"Chegutu, Manicaland",Rural,Very High,1,0,6.26,,0.411,Bank Transfer,2023-11-22,137,5,22.61,3.6,11,4,10,1.6666666666666667,0.24608202734244744,0.6,0.7,0.8498748957464554,True
VH-0F471A49,OWN-ED73CBB3,Land Rover,Defender,2015,Pickup,Non-compliant,2023-12-20,2024-04-15,0.0,In-person,,Always Compliant,"Kadoma, Mashonaland Central",,Middle,1,1,4.22,,0.06,Online,2025-03-19,455,4,29.63,12.73,3,1,10,1.3333333333333333,0.01200400133377788,1.0,0.5,0.469140950792327,False
VH-1A3298D6,OWN-44F86EC6,Toyota,Camry,2005,Motorcycle,Compliant,2024-12-03,2025-12-03,0.0,Agent,,Occasional Late,"Lupane, Matabeleland South",,High,2,1,2.61,,0.326,Mobile Money,2025-03-10,97,0,0.0,9.6,3,1,20,0.0,1.0,0.8,0.5,0.5996663886572144,True
VH-DD8ABEB5,OWN-48684B19,JAC,T6,2009,Sedan,Compliant,2024-12-26,,0.0,In-person,,Occasional Late,"Kwekwe, Matabeleland South",Rural,Very High,1,1,2.5,1.8,0.219,Agent,2025-01-28,33,3,4.91,2.52,1,1,16,1.0,0.8362787595865289,0.4,0.7,0.8949124270225187,True
VH-3011C442,OWN-4A00328B,Audi,Q5,2004,Minivan,Compliant,2024-01-29,2025-01-28,2715.99,Agent,,Always Compliant,"Bindura, Manicaland",,Low,1,2,6.01,2.6,0.439,Mobile Money,2025-08-19,568,1,3.61,17.67,8,3,21,0.3333333333333333,0.8796265421807269,0.8,0.5,0.2631359466221851,True
VH-EF920CC4,OWN-798535A2,Chevrolet,Trailblazer,2024,Pickup,Non-compliant,2024-03-14,2024-10-19,0.0,Agent,,Always Compliant,"Chegutu, Midlands",,Middle,5,1,2.19,,0.947,Bank Transfer,2025-01-09,301,0,0.0,16.7,1,1,1,0.0,1.0,0.6,0.5,0.30358632193494584,False
VH-34857D32,OWN-67FE2F52,Honda,Fit,2012,Suv,Compliant,2024-07-07,2025-07-07,0.0,Online,Paynow,Occasional Late,"Chinhoyi, Mashonaland Central",Rural,Middle,2,0,0.0,,0.875,Cash,2025-09-20,440,4,14.72,0.0,9,3,13,1.3333333333333333,0.5091697232410803,0.0,0.7,1.0,True
VH-EC8F9C44,OWN-37A7D99B,Isuzu,MU-X,2020,Truck,Compliant,2024-01-24,2025-01-23,0.0,Online,OneMoney,Frequently Non-compliant,"Bindura, Mashonaland Central",Rural,Middle,1,1,0.0,2.9,0.22,Online,2025-07-22,545,0,0.0,0.0,7,3,5,0.0,1.0,1.0,0.7,1.0,True
VH-937B42C8,OWN-DFE13B9D,Land Rover,Range Rover,2020,Hatchback,Compliant,2023-02-28,2024-02-28,17487.3,Agent,,Occasional Late,"Beitbridge, Mashonaland Central",,High,1,0,3.86,1.7,0.234,Cash,2024-09-15,565,5,2.98,20.52,9,3,4,1.6666666666666667,0.9006335445148382,0.0,0.5,0.14428690575479575,True
VH-34329199,OWN-66534A10,Honda,CR-V,2017,Pickup,Compliant,2024-01-21,2025-01-20,3254.64,Agent,,Always Compliant,"Ruwa, Manicaland",Rural,Very High,1,1,3.9,,0.372,Cash,2024-10-14,267,1,12.09,0.44,10,4,7,0.3333333333333333,0.596865621873958,0.0,0.7,0.981651376146789,True
VH-8EABDFF7,OWN-E9C3EF81,Chevrolet,Cruze,2011,Sedan,Compliant,2024-11-29,2025-11-29,0.0,In-person,,Always Compliant,"Chinhoyi, Harare",Rural,Very High,1,0,1.23,1.5,0.811,Cash,2025-07-17,230,4,0.36,11.93,7,3,14,1.3333333333333333,0.9879959986662221,0.0,0.7,0.5025020850708924,True
VH-0A024658,OWN-830B88D9,Haval,Jolion,2016,Minivan,Compliant,2023-11-05,2024-11-04,,Agent,,Always Compliant,"Shurugwi, Matabeleland South",Rural,Middle,2,0,0.8,3.2,0.145,Mobile Money,2024-05-31,208,5,9.03,20.18,5,2,8,1.6666666666666667,0.6988996332110704,0.8,0.7,0.15846538782318598,True
VH-590B8D2F,OWN-5A96D5CB,Kia,Sportage,2022,Pickup,Compliant,2023-03-13,2024-03-12,0.0,Agent,,Always Compliant,"Marondera, Bulawayo",,Very High,3,0,3.16,,0.812,Mobile Money,2024-11-07,605,1,22.62,4.21,11,4,2,0.3333333333333333,0.24574858286095358,0.8,0.5,0.8244370308590492,True
VH-A5EA9C62,OWN-A81ACDB2,JAC,S2,2000,Hatchback,Non-compliant,2023-11-19,2024-06-09,0.0,Agent,,Always Compliant,"Ruwa, Bulawayo",Urban,High,1,0,3.83,,0.262,Online,2024-03-07,109,5,20.46,21.35,3,1,24,1.6666666666666667,0.3177725908636212,1.0,0.3,0.1096747289407839,False
VH-F8FC8D0D,OWN-DA2861A7,Chevrolet,Spark,2023,Motorcycle,Compliant,2023-09-01,2024-08-31,2195.04,Agent,,Always Compliant,"Marondera, Mashonaland East",,Very High,1,0,,,0.471,Bank Transfer,2024-02-14,166,4,25.23,1.87,2,1,1,1.3333333333333333,0.15871957319106367,0.6,0.5,0.9220183486238532,True
VH-2685166B,OWN-85F01320,Kia,Picanto,2017,Sedan,Compliant,2025-07-27,2026-07-27,4627.03,Agent,,Always Compliant,"Victoria Falls, Mashonaland Central",Rural,Nan,1,0,3.51,,0.92,Cash,2025-11-10,106,2,23.19,5.21,11,4,8,0.6666666666666666,0.22674224741580518,0.0,0.7,0.7827356130108424,True
VH-068223E5,OWN-16D5C82A,Mitsubishi,Pajero,2007,Truck,Compliant,2024-08-16,2025-08-16,0.0,Online,OneMoney,Always Compliant,"Marondera, Manicaland",Urban,Middle,2,0,0.0,4.6,0.169,Agent,2024-12-27,133,5,24.61,0.0,12,4,17,1.6666666666666667,0.17939313104368115,0.4,0.3,1.0,True
VH-BA3A0451,OWN-21D83680,Haval,H9,2003,Sedan,Compliant,2024-05-10,2025-05-10,0.0,Agent,,Occasional Late,"Kadoma, Midlands",,Middle,1,0,2.9,1.1,0.599,Mobile Money,2024-11-19,193,3,4.43,22.26,11,4,21,1.0,0.8522840946982327,0.8,0.5,0.0717264386989157,True
VH-D8AB83B6,OWN-771D2D2A,Foton,View,2021,Pickup,Compliant,2024-12-18,2025-12-18,0.0,In-person,,Frequently Non-compliant,"Gweru, Harare",Rural,Middle,2,0,2.75,3.3,0.29,Online,2025-04-28,131,4,19.77,19.52,4,2,4,1.3333333333333333,0.3407802600866956,1.0,0.7,0.18598832360300255,True
VH-953C0D68,OWN-49D2A55B,Toyota,Prado,2019,Hatchback,Compliant,2024-10-17,2025-10-17,0.0,Agent,,Always Compliant,"Shurugwi, Matabeleland South",Urban,Nan,1,0,4.84,2.0,0.54,Bank Transfer,2025-07-02,258,0,0.0,21.04,7,3,6,0.0,1.0,0.6,0.3,0.12260216847372818,True
VH-4F7E8B63,OWN-4C91CEC5,Hyundai,i20,2016,Truck,Compliant,2023-07-30,2024-07-29,,In-person,,Occasional Late,"Redcliff, Harare",Urban,Very High,1,0,3.02,4.3,0.341,Agent,2025-06-18,689,1,29.7,13.86,6,2,9,0.3333333333333333,0.009669889963321077,0.4,0.3,0.42201834862385323,True
VH-A544C2DC,OWN-9D849571,Ford,Everest,2018,Minivan,Compliant,2024-04-30,2025-04-30,0.0,Online,Paynow,Frequently Non-compliant,"Beitbridge, Matabeleland North",Urban,Middle,2,0,0.0,3.9,0.645,Bank Transfer,2024-06-02,33,2,19.07,0.0,6,2,6,0.6666666666666666,0.36412137379126375,0.6,0.3,1.0,True
VH-53A8E5AF,OWN-2B2F88D9,Mazda,BT-50,2008,Motorcycle,Expired,2023-10-09,2022-12-30,0.0,Online,Innbucks,Always Compliant,"Gweru, Mashonaland Central",Urban,Middle,4,0,0.0,1.3,0.229,Mobile Money,2025-10-07,729,0,0.0,0.0,10,4,17,0.0,1.0,0.8,0.3,1.0,False
VH-4955DDFF,OWN-D2BAA66B,Nissan,Sunny,2014,Minivan,Compliant,2023-10-20,2024-10-19,0.0,Agent,,Frequently Non-compliant,"Norton, Masvingo",,Very High,1,1,1.32,1.7,0.226,Online,2024-06-30,254,5,17.44,13.74,6,2,10,1.6666666666666667,0.4184728242747582,1.0,0.5,0.427022518765638,True
VH-14873FE4,OWN-1C39B16C,Honda,Accord,2015,Motorcycle,Compliant,2025-01-02,2026-01-02,0.0,In-person,,Always Compliant,"Gwanda, Masvingo",Urban,Very High,2,1,6.27,1.6,0.21,Online,2025-09-22,263,3,16.95,21.72,9,3,10,1.0,0.43481160386795603,1.0,0.3,0.0942452043369475,True
VH-953C0D68,OWN-F1429273,Audi,Q5,2003,Suv,Compliant,2023-10-11,2024-10-10,4567.94,Agent,,Always Compliant,"Lupane, Manicaland",,Middle,1,3,7.46,,0.152,Online,2023-11-15,35,1,6.21,11.15,11,4,20,0.3333333333333333,0.7929309769923307,1.0,0.5,0.5350291909924938,True
VH-85810512,OWN-07C6CB29,Volkswagen,Tiguan,2022,Sedan,Expired,2023-12-05,2023-01-21,0.0,Agent,,Always Compliant,"Kadoma, Matabeleland South",,High,1,0,1.91,1.5,0.442,Mobile Money,2024-06-20,198,4,21.95,8.0,6,2,2,1.3333333333333333,0.26808936312104037,0.8,0.5,0.6663886572143454,False
VH-3E92E6FE,OWN-ED310AB5,Hyundai,i20,2019,Minivan,Expired,2023-11-11,2023-08-23,0.0,Online,Ecocash,Occasional Late,"Masvingo, Bulawayo",,Very High,3,4,0.0,2.6,0.915,Online,2025-10-01,690,1,15.9,0.0,10,4,6,0.3333333333333333,0.4698232744248082,1.0,0.5,1.0,False
VH-AC4F7EE1,OWN-587EEC12,Ford,Explorer,2019,Motorcycle,Non-compliant,2025-05-21,2026-04-12,0.0,Agent,,Always Compliant,"Chegutu, Mashonaland West",Urban,High,1,0,6.92,3.7,0.613,Online,2025-07-26,66,1,8.05,2.72,7,3,6,0.3333333333333333,0.7315771923974658,1.0,0.3,0.8865721434528774,False
VH-6D6DDE74,OWN-4E479A5B,Honda,Civic,2020,Hatchback,Compliant,2024-09-17,2025-09-17,0.0,Agent,,Occasional Late,"Plumtree, Matabeleland South",Urban,Very High,1,1,,,0.355,Bank Transfer,2025-05-22,247,2,9.69,12.98,5,2,5,0.6666666666666666,0.6768922974324775,0.6,0.3,0.45871559633027525,True
VH-42DAAA31,OWN-08E3265A,Audi,A3,2012,Hatchback,Compliant,2022-11-29,2023-11-29,0.0,Online,Ecocash,Occasional Late,"Bulawayo, Mashonaland East",Urban,High,3,1,0.0,1.6,0.388,Online,2024-04-28,516,4,19.07,0.0,4,2,12,1.3333333333333333,0.36412137379126375,1.0,0.3,1.0,True
VH-B8D2F12F,OWN-4BE1E8A1,BMW,3 Series,2011,Minivan,Expired,2022-09-11,2021-10-29,141.46,Agent,,Frequently Non-compliant,"Chiredzi, Manicaland",Urban,Middle,1,1,3.99,1.4,0.23,Mobile Money,2024-05-20,617,4,6.61,4.87,5,2,13,1.3333333333333333,0.7795931977325775,0.8,0.3,0.7969140950792327,False
VH-AD302655,OWN-F1D996AD,Hyundai,i20,2014,Sedan,Compliant,2024-05-29,2025-05-29,0.0,In-person,,Always Compliant,"Chegutu, Manicaland",Rural,Very High,2,1,75.19999999999999,,0.374,Mobile Money,2025-06-24,391,1,21.08,12.48,6,2,11,0.3333333333333333,0.2970990330110037,0.8,0.7,0.4795663052543786,True
VH-21221D83,OWN-3D02444C,Great Wall,Steed,2008,Motorcycle,Non-compliant,2024-02-11,2024-09-16,0.0,In-person,,Always Compliant,"Chiredzi, Harare",,High,1,0,1.16,3.1,0.351,Mobile Money,2024-09-04,206,5,8.96,9.78,9,3,16,1.6666666666666667,0.7012337445815271,0.8,0.5,0.5921601334445372,False
VH-918E832A,OWN-6CFF6C5D,Nissan,Navara,2021,Minivan,Compliant,2024-05-20,2025-05-20,556.33,Online,Innbucks,Frequently Non-compliant,"Chitungwiza, Masvingo",Rural,Very High,1,0,0.0,2.3,0.095,Agent,2025-11-07,536,5,28.5,0.0,11,4,4,1.6666666666666667,0.04968322774258083,0.4,0.7,1.0,True
VH-661DC4CA,OWN-CAFB83E0,Hyundai,Tucson,2014,Suv,Compliant,2023-04-26,2024-04-25,0.0,Agent,,Always Compliant,"Victoria Falls, Manicaland",Urban,Low,1,0,2.78,,0.963,Mobile Money,2025-03-06,680,5,22.69,4.8,3,1,11,1.6666666666666667,0.24341447149049678,0.8,0.3,0.7998331943286072,True
VH-EA33BD18,OWN-706914A1,Nissan,Sunny,2010,Truck,Compliant,2024-05-28,2025-05-28,0.0,Online,OneMoney,Always Compliant,"Bulawayo, Bulawayo",Urban,Nan,1,4,0.0,,0.895,Bank Transfer,2025-02-26,274,5,6.04,0.0,2,1,15,1.6666666666666667,0.7985995331777259,0.6,0.3,1.0,True
VH-4E60798F,OWN-22877019,Mercedes-Benz,Actros,2024,Suv,Compliant,2024-05-17,,0.0,Online,Telecash,Always Compliant,"Bulawayo, Midlands",,Low,2,0,0.0,1.1,0.756,Cash,2025-08-06,446,0,0.0,0.0,8,3,1,0.0,1.0,0.0,0.5,1.0,True
VH-11DDE86A,OWN-7437D0E8,JAC,S2,2001,Motorcycle,Compliant,2023-05-26,2024-05-25,0.0,In-person,,Always Compliant,"Chiredzi, Manicaland",,Very High,1,0,1.17,,0.81,Mobile Money,2025-03-22,666,1,4.24,6.36,3,1,24,0.3333333333333333,0.8586195398466155,0.8,0.5,0.7347789824854045,True
VH-82738596,OWN-04FBD2A8,Isuzu,MU-X,2013,Motorcycle,Non-compliant,2022-08-23,2023-07-06,0.0,Agent,,Occasional Late,"Ruwa, Masvingo",Rural,Middle,2,0,1.68,,0.138,Online,2023-12-24,488,3,2.16,9.67,12,4,10,1.0,0.9279759919973325,1.0,0.7,0.5967472894078398,False
VH-FFAD1650,OWN-0A14106A,BMW,X5,2000,Truck,Expired,2024-01-13,2023-12-30,0.0,Agent,,Frequently Non-compliant,"Zvishavane, Midlands",Urban,Middle,1,0,5.5,3.9,0.095,Agent,2025-02-25,409,1,18.86,12.54,2,1,25,0.3333333333333333,0.37112370790263416,0.4,0.3,0.47706422018348627,False
VH-4F3A24D1,OWN-81555FFC,Nissan,Hardbody,2024,Truck,Compliant,2024-03-16,2025-03-16,0.0,In-person,,Always Compliant,"Redcliff, Harare",Urban,Nan,1,0,,,0.146,Cash,2024-10-05,203,2,11.26,10.14,10,4,0,0.6666666666666666,0.624541513837946,0.0,0.3,0.5771476230191827,True
VH-2EF116C6,OWN-490E33B3,Hyundai,Tucson,2008,Pickup,Non-compliant,,2024-08-13,1562.6,Online,Zinara Portal,Always Compliant,"Norton, Mashonaland Central",Urban,High,3,2,0.0,,0.481,Bank Transfer,2025-10-14,479,1,13.87,0.0,10,4,17,0.3333333333333333,0.537512504168056,0.6,0.3,1.0,False
VH-709220F6,OWN-3305E345,Foton,View,2012,Motorcycle,Compliant,2023-11-29,2024-11-28,0.0,In-person,,Always Compliant,"Shurugwi, Midlands",Urban,High,3,2,4.12,3.7,0.64,Online,2024-07-05,219,1,22.62,12.11,7,3,12,0.3333333333333333,0.24574858286095358,1.0,0.3,0.4949958298582152,True
VH-77E44605,OWN-EA9947C3,Kia,Sportage,2005,Truck,Non-compliant,2022-12-08,2023-06-25,,Online,Zinara Portal,Always Compliant,"Gwanda, Midlands",Rural,High,2,0,0.0,1.5,0.847,Agent,2024-04-23,502,3,28.91,0.0,4,2,19,1.0,0.03601200400133375,0.4,0.7,1.0,False
VH-C5DE9084,OWN-A2FD21E6,Toyota,Camry,2001,Hatchback,Compliant,2023-03-21,2024-03-20,0.0,Agent,,Frequently Non-compliant,"Bindura, Matabeleland North",Urban,High,1,0,6.88,4.7,0.616,Bank Transfer,2024-05-26,432,5,12.58,7.61,5,2,23,1.6666666666666667,0.5805268422807602,0.6,0.3,0.682652210175146,True
VH-618BBDFC,OWN-70BE411C,Mitsubishi,L200,2010,Truck,Compliant,2023-01-07,2024-01-07,0.0,Agent,,Always Compliant,"Mutare, Mashonaland West",Urban,Very High,4,0,0.56,,0.017,Mobile Money,2025-11-10,1038,5,7.18,9.13,11,4,15,1.6666666666666667,0.7605868622874291,0.8,0.3,0.6192660550458715,True
VH-C78FB7E6,OWN-EC4937A3,Foton,Tunland,2012,Truck,Compliant,2023-11-15,2024-11-14,0.0,In-person,,Always Compliant,"Lupane, Mashonaland Central",Rural,High,1,0,,1.3,0.588,Online,2025-04-11,513,2,10.78,19.19,4,2,13,0.6666666666666666,0.6405468489496499,1.0,0.7,0.19974979149291072,True
VH-8D27C7D1,OWN-8C29CED1,Kia,Sorento,2022,Hatchback,Compliant,,2025-09-10,0.0,In-person,,Occasional Late,"Chegutu, Midlands",,Low,2,2,6.1,1.1,0.556,Online,2025-09-22,377,4,9.47,3.75,9,3,3,1.3333333333333333,0.6842280760253417,1.0,0.5,0.8436196830692244,True
VH-BA0CD583,OWN-1B960433,Volkswagen,Golf,2018,Minivan,Compliant,2022-07-19,2023-07-19,,Agent,,Always Compliant,"Chiredzi, Matabeleland South",Urban,Low,1,3,0.92,4.9,0.818,Mobile Money,2024-05-20,671,4,18.28,22.57,5,2,6,1.3333333333333333,0.3904634878292763,0.8,0.3,0.058798999165971644,True
VH-6F7644D8,OWN-2862ED28,Mitsubishi,L200,2008,Hatchback,Expired,2022-09-21,2021-11-23,0.0,Online,Zinara Portal,Occasional Late,"Hwange, Midlands",,High,5,1,0.0,1.8,0.384,Online,2024-08-23,702,5,23.43,0.0,8,3,16,1.6666666666666667,0.2187395798599533,1.0,0.5,1.0,False
VH-93B498D1,OWN-C6B73FF6,Audi,A4,2017,Suv,Non-compliant,2024-02-16,2024-11-14,0.0,In-person,,Frequently Non-compliant,"Masvingo, Masvingo",,Middle,1,0,2.25,4.1,0.812,Cash,2025-01-02,321,3,21.96,20.8,1,1,8,1.0,0.2677559186395464,0.0,0.5,0.13261050875729774,False
VH-7815BA1E,OWN-FCAD5B22,Mazda,Demio,2011,Pickup,Expired,2023-01-13,2022-08-08,,Agent,,Always Compliant,"Redcliff, Bulawayo",,Low,1,0,3.63,3.5,0.853,Agent,2024-03-10,422,5,18.85,5.46,3,1,13,1.6666666666666667,0.3714571523841279,0.4,0.5,0.7723102585487907,False
VH-4A0DF2CA,OWN-35147998,Chevrolet,Cruze,2017,Minivan,Compliant,2023-05-29,2024-05-28,4726.93,In-person,,Occasional Late,"Harare, Manicaland",,Nan,2,0,6.68,4.4,0.795,Mobile Money,2023-11-12,167,0,0.0,11.41,11,4,6,0.0,1.0,0.8,0.5,0.5241868223519599,True
VH-DEF5D085,OWN-39852071,Land Rover,Range Rover,2012,Truck,Compliant,2024-06-26,2025-06-26,0.0,Agent,,Occasional Late,"Redcliff, Midlands",Rural,Low,2,0,,,0.825,Agent,2025-02-11,230,3,26.73,8.49,2,1,13,1.0,0.10870290096698898,0.4,0.7,0.645954962468724,True
VH-35BFF54E,OWN-24ED4B31,Land Rover,Range Rover,2023,Motorcycle,Non-compliant,2023-01-17,2023-07-23,0.0,Agent,,Always Compliant,"Beitbridge, Mashonaland Central",Rural,Low,1,0,5.32,,0.021,Mobile Money,2024-11-25,678,1,23.5,20.94,11,4,1,0.3333333333333333,0.2164054684894965,0.8,0.7,0.12677231025854874,False
VH-4FA4DB9A,OWN-246C42AE,Hyundai,Santa Fe,2019,Sedan,Non-compliant,2023-10-20,2024-10-18,0.0,Online,Innbucks,Frequently Non-compliant,"Zvishavane, Midlands",,Very High,1,0,0.0,,0.859,Online,2024-06-17,241,4,23.71,0.0,6,2,5,1.3333333333333333,0.20940313437812597,1.0,0.5,1.0,False
VH-142560D8,OWN-6577CFCA,Nissan,X-Trail,2015,Truck,Compliant,2023-09-14,2024-09-13,0.0,Online,Ecocash,Always Compliant,"Masvingo, Mashonaland East",Urban,Low,1,0,0.0,1.9,0.801,Agent,2025-07-23,678,0,0.0,0.0,7,3,10,0.0,1.0,0.4,0.3,1.0,True
VH-D1835720,OWN-1FE68764,Kia,Sportage,2004,Sedan,Non-compliant,2024-01-21,2024-10-31,2105.81,In-person,,Always Compliant,"Bulawayo, Midlands",Urban,Very High,3,3,6.29,4.9,0.215,Mobile Money,2025-05-08,473,3,27.67,23.4,5,2,21,1.0,0.07735911970656872,0.8,0.3,0.024186822351960013,False
VH-C165160F,OWN-97319850,Isuzu,KB,2018,Pickup,Compliant,2022-09-30,2023-09-30,,In-person,,Always Compliant,"Hwange, Manicaland",,Very High,1,2,3.73,4.9,0.585,Agent,2024-03-25,542,5,21.41,19.34,3,1,6,1.6666666666666667,0.2860953651217072,0.4,0.5,0.19349457881567977,True
VH-A19CB1F9,OWN-7B85B0CD,Toyota,Hilux,2005,Hatchback,Non-compliant,2024-01-24,2024-05-22,0.0,In-person,,Always Compliant,"Redcliff, Mashonaland Central",Rural,Low,1,0,,3.7,0.347,Mobile Money,2025-02-22,395,4,9.95,4.81,2,1,20,1.3333333333333333,0.6682227409136379,0.8,0.7,0.7994161801501252,False
VH-DF42459F,OWN-EFF6ED01,Ford,F-150,2010,Truck,Compliant,2023-02-08,2024-02-08,0.0,Online,Zinara Portal,Frequently Non-compliant,"Victoria Falls, Matabeleland South",,Low,3,0,0.0,3.7,0.902,Cash,2024-12-02,663,2,19.25,0.0,12,4,14,0.6666666666666666,0.3581193731243748,0.0,0.5,1.0,True
VH-B545BE1E,OWN-1F496A63,BMW,X3,2004,Minivan,Compliant,2025-03-08,2026-03-08,4603.22,Agent,,Always Compliant,"Bulawayo, Bulawayo",Rural,Very High,3,0,8.0,1.1,0.835,Cash,2025-11-08,245,3,15.75,11.34,11,4,21,1.0,0.47482494164721567,0.0,0.7,0.5271059216013345,True
VH-965245DC,OWN-ECA4D6E8,Toyota,Avanza,2003,Motorcycle,Compliant,2024-05-03,2025-05-03,0.0,Agent,,Always Compliant,"Victoria Falls, Midlands",,Middle,5,0,5.72,3.4,0.002,Online,2025-08-20,474,3,20.1,8.59,8,3,22,1.0,0.3297765921973991,1.0,0.5,0.6417848206839032,True
VH-F7DA8042,OWN-E76B9504,Mazda,CX-5,2013,Motorcycle,Non-compliant,2025-03-30,2025-12-03,0.0,In-person,,Always Compliant,"Bindura, Manicaland",Urban,Low,2,0,2.28,4.7,0.83,Bank Transfer,2025-06-07,69,4,7.81,13.22,6,2,12,1.3333333333333333,0.7395798599533178,0.6,0.3,0.4487072560467056,False
VH-6068B24F,OWN-07423168,BMW,3 Series,2022,Truck,Expired,2023-10-23,2023-06-11,0.0,Agent,,Always Compliant,"Zvishavane, Harare",Rural,High,4,5,4.75,,0.113,Cash,2024-04-18,178,2,11.3,20.35,4,2,2,0.6666666666666666,0.6232077359119705,0.0,0.7,0.1513761467889908,False
VH-219802AF,OWN-283DD491,Nissan,Patrol,2012,Suv,Expired,2023-06-26,2023-03-25,0.0,Online,OneMoney,Occasional Late,"Chitungwiza, Mashonaland Central",Urban,Nan,1,3,0.0,,0.102,Agent,2025-03-14,627,4,21.19,0.0,3,1,13,1.3333333333333333,0.29343114371457146,0.4,0.3,1.0,False
VH-0CA068B3,OWN-0C81B47D,Great Wall,Hover,2004,Pickup,Compliant,2022-11-26,2023-11-26,0.0,Online,Telecash,Always Compliant,"Plumtree, Matabeleland North",Rural,Middle,4,1,0.0,,0.342,Bank Transfer,2023-11-30,369,0,0.0,0.0,11,4,19,0.0,1.0,0.6,0.7,1.0,True
VH-671F1F99,OWN-B333FDC8,Hyundai,i20,2005,Hatchback,Compliant,,2026-04-29,0.0,Agent,,Occasional Late,"Chitungwiza, Midlands",Urban,Middle,1,0,1.7,2.6,0.869,Cash,2025-07-01,63,1,5.57,2.58,7,3,20,0.3333333333333333,0.8142714238079359,0.0,0.3,0.8924103419516264,True
VH-7A23299D,OWN-9B5778C9,JAC,S2,2010,Minivan,Compliant,2025-05-11,2026-05-11,0.0,Online,Telecash,Always Compliant,"Harare, Mashonaland Central",Rural,Middle,1,2,0.0,,0.875,Agent,2025-09-16,128,2,0.82,0.0,9,3,15,0.6666666666666666,0.9726575525175059,0.4,0.7,1.0,True
VH-953C0D68,OWN-DE51F1C5,Hyundai,i20,2002,Motorcycle,Compliant,2025-01-16,2026-01-16,,Online,Innbucks,Always Compliant,"Chegutu, Midlands",Rural,High,3,2,0.0,4.0,0.561,Agent,2025-07-02,167,2,20.66,0.0,7,3,23,0.6666666666666666,0.31110370123374453,0.4,0.7,1.0,True
VH-B2FB2AF7,OWN-77D4D030,Mazda,Demio,2007,Suv,Compliant,2024-01-06,2025-01-05,0.0,Online,Paynow,Always Compliant,"Chitungwiza, Bulawayo",Rural,Low,2,0,0.0,4.2,0.452,Bank Transfer,2025-01-28,388,0,0.0,0.0,1,1,18,0.0,1.0,0.6,0.7,1.0,True
VH-953C0D68,OWN-547E5E24,JAC,S2,2003,Suv,Non-compliant,2023-12-29,2024-02-13,0.0,Online,Ecocash,Always Compliant,"Marondera, Mashonaland Central",Rural,Very High,1,0,0.0,4.1,0.58,Agent,2024-08-15,230,3,0.77,0.0,8,3,21,1.0,0.974324774924975,0.4,0.7,1.0,False
VH-5AC1A9C7,OWN-69C152B8,Mitsubishi,Triton,2020,Minivan,Compliant,2023-11-03,2024-11-02,3742.16,In-person,,Always Compliant,"Ruwa, Manicaland",Rural,Low,2,1,7.23,,0.989,Cash,2025-02-15,470,0,0.0,4.35,2,1,5,0.0,1.0,0.0,0.7,0.8185988323603003,True
VH-67AC3BDC,OWN-B75BE0F2,Kia,Sportage,2012,Pickup,Compliant,2024-03-27,,0.0,In-person,,Always Compliant,"Chitungwiza, Masvingo",Rural,Low,1,0,3.63,4.3,0.019,Bank Transfer,2024-06-19,84,0,0.0,7.29,6,2,12,0.0,1.0,0.6,0.7,0.6959966638865722,True
VH-5B2BB3EE,OWN-5ED84222,Mercedes-Benz,Sprinter,2018,Suv,Non-compliant,2024-10-31,2025-09-12,,In-person,,Always Compliant,"Redcliff, Mashonaland East",Urban,Middle,1,0,,,0.541,Cash,2025-03-02,122,1,15.87,22.32,3,1,7,0.3333333333333333,0.4708236078692898,0.0,0.3,0.06922435362802337,False
VH-B869371F,OWN-08516CFB,Nissan,Hardbody,2023,Sedan,Compliant,2022-10-13,2023-10-13,0.0,In-person,,Occasional Late,"Norton, Manicaland",Urban,Very High,3,0,6.06,2.1,0.718,Cash,2023-12-25,438,5,1.03,21.22,12,4,0,1.6666666666666667,0.9656552184061353,0.0,0.3,0.11509591326105095,True
VH-FB89BF21,OWN-3D44141A,JAC,S2,2004,Truck,Expired,2023-10-14,2023-05-01,4265.26,Online,OneMoney,Occasional Late,"Masvingo, Midlands",Rural,High,1,0,0.0,3.8,0.795,Agent,2025-05-02,566,2,8.44,0.0,5,2,21,0.6666666666666666,0.7185728576192064,0.4,0.7,1.0,False
VH-C5398F3B,OWN-0764BAD6,Mitsubishi,Pajero,2006,Truck,Compliant,2022-05-23,2023-05-23,0.0,In-person,,Always Compliant,"Chinhoyi, Harare",Urban,Middle,2,0,0.57,,0.001,Bank Transfer,2024-04-20,698,5,13.59,12.85,4,2,18,1.6666666666666667,0.5468489496498833,0.6,0.3,0.4641367806505421,True
